,Unnamed: 0,C_LZ,C_bzip,C_gzip,LZ,LZ_rev,bzip,bzip_rev,conservativity,gzip,gzip_rev,max_model_size,monotonicity,num_chars,order_num,order_type,quantifier,quantity,uniformity
492,492,29.432868276481962,43.0,26.5,4,3,43,43,True,27,26,4,up,4,5,lex,at_least_4,True,0.9970588235294118
493,493,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,5,lex,at_least_6,True,1.0
494,494,71.47982295717047,52.5,35.0,10,7,52,53,True,36,34,4,non,4,5,lex,at_least_6_or_at_most_2,True,0.9588235294117649
495,495,105.11738670172129,49.5,37.0,14,11,49,50,True,38,36,4,non,4,5,lex,even,True,0.5441176470588235
496,496,29.432868276481962,45.0,28.5,4,3,45,45,True,29,28,4,down,4,5,lex,at_most_3,True,0.9970588235294118
497,497,71.47982295717047,49.5,33.5,10,7,50,49,True,35,32,4,up,4,5,lex,at_least_3,True,0.9588235294117649
498,498,67.27512748910162,48.5,34.0,9,7,48,49,True,35,33,4,up,4,5,lex,first_3,False,0.9676470588235294
499,499,71.47982295717047,49.0,34.0,10,7,49,49,True,34,34,4,up,4,5,lex,last_3,False,0.9676470588235294
500,500,67.27512748910162,50.0,31.5,8,8,51,49,True,31,32,4,down,4,5,lex,not_all,True,0.6470588235294118
501,501,100.91269123365242,52.0,36.5,10,14,52,52,False,37,36,4,up,4,5,lex,not_only,True,0.6470588235294118
502,502,134.55025497820324,58.0,44.0,18,14,60,56,True,45,43,4,up,4,5,lex,most,True,0.6441176470588235
503,503,134.55025497820324,58.0,44.0,18,14,60,56,False,45,43,4,up,4,5,lex,M,True,0.6441176470588235
504,504,25.228172808413106,44.0,28.0,3,3,44,44,True,28,28,4,up,4,6,lex,at_least_4,True,0.9970588235294118
505,505,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,6,lex,at_least_6,True,1.0
506,506,79.8892138933082,55.0,39.0,9,10,55,55,True,39,39,4,non,4,6,lex,at_least_6_or_at_most_2,True,0.9588235294117649
507,507,130.34555951013442,49.5,40.5,16,15,50,49,True,40,41,4,non,4,6,lex,even,True,0.5441176470588235
508,508,25.228172808413106,45.0,28.0,3,3,45,45,True,28,28,4,down,4,6,lex,at_most_3,True,0.9970588235294118
509,509,79.8892138933082,52.0,37.5,9,10,52,52,True,37,38,4,up,4,6,lex,at_least_3,True,0.9588235294117649
510,510,75.68451842523932,52.0,36.0,9,9,52,52,True,35,37,4,up,4,6,lex,first_3,False,0.9676470588235294
511,511,71.47982295717047,51.5,35.5,8,9,51,52,True,35,36,4,up,4,6,lex,last_3,False,0.9676470588235294
512,512,88.29860482944588,51.0,35.0,12,9,52,50,True,36,34,4,down,4,6,lex,not_all,True,0.6470588235294118
513,513,100.91269123365242,52.0,36.5,10,14,52,52,False,37,36,4,up,4,6,lex,not_only,True,0.6470588235294118
514,514,180.8019051269606,59.5,49.5,22,21,61,58,True,50,49,4,up,4,6,lex,most,True,0.6441176470588235
515,515,180.8019051269606,59.5,49.5,22,21,61,58,False,50,49,4,up,4,6,lex,M,True,0.6441176470588235
516,516,25.228172808413106,44.0,28.0,3,3,44,44,True,28,28,4,up,4,7,lex,at_least_4,True,0.9970588235294118
517,517,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,7,lex,at_least_6,True,1.0
518,518,79.8892138933082,55.0,39.0,9,10,55,55,True,39,39,4,non,4,7,lex,at_least_6_or_at_most_2,True,0.9588235294117649
519,519,130.34555951013442,49.5,40.5,16,15,50,49,True,40,41,4,non,4,7,lex,even,True,0.5441176470588235
520,520,25.228172808413106,45.0,28.0,3,3,45,45,True,28,28,4,down,4,7,lex,at_most_3,True,0.9970588235294118
521,521,79.8892138933082,52.0,37.5,9,10,52,52,True,37,38,4,up,4,7,lex,at_least_3,True,0.9588235294117649
522,522,75.68451842523932,52.0,36.0,9,9,52,52,True,35,37,4,up,4,7,lex,first_3,False,0.9676470588235294
523,523,71.47982295717047,51.5,35.5,8,9,51,52,True,35,36,4,up,4,7,lex,last_3,False,0.9676470588235294
524,524,88.29860482944588,51.0,35.0,12,9,52,50,True,36,34,4,down,4,7,lex,not_all,True,0.6470588235294118
525,525,67.27512748910162,50.0,31.5,8,8,51,49,False,31,32,4,up,4,7,lex,not_only,True,0.6470588235294118
526,526,180.8019051269606,59.5,49.5,22,21,61,58,True,50,49,4,up,4,7,lex,most,True,0.6441176470588235
527,527,180.8019051269606,59.5,49.5,22,21,61,58,False,50,49,4,up,4,7,lex,M,True,0.6441176470588235
528,528,29.432868276481962,43.0,26.5,3,4,43,43,True,26,27,4,up,4,8,lex,at_least_4,True,0.9970588235294118
529,529,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,8,lex,at_least_6,True,1.0
530,530,84.09390936137703,54.0,38.0,9,11,55,53,True,38,38,4,non,4,8,lex,at_least_6_or_at_most_2,True,0.9588235294117649
531,531,117.73147310592785,49.5,37.5,12,16,50,49,True,38,37,4,non,4,8,lex,even,True,0.5441176470588235
532,532,29.432868276481962,45.0,28.5,3,4,45,45,True,28,29,4,down,4,8,lex,at_most_3,True,0.9970588235294118
533,533,84.09390936137703,50.5,36.0,9,11,51,50,True,36,36,4,up,4,8,lex,at_least_3,True,0.9588235294117649
534,534,79.8892138933082,49.0,34.0,9,10,50,48,True,34,34,4,up,4,8,lex,first_3,False,0.9676470588235294
535,535,75.68451842523932,49.0,34.5,8,10,49,49,True,34,35,4,up,4,8,lex,last_3,False,0.9676470588235294
536,536,88.29860482944588,51.0,35.0,12,9,52,50,True,36,34,4,down,4,8,lex,not_all,True,0.6470588235294118
537,537,105.11738670172129,52.0,39.0,12,13,53,51,False,38,40,4,up,4,8,lex,not_only,True,0.6470588235294118
538,538,176.59720965889176,59.5,47.0,21,21,61,58,True,47,47,4,up,4,8,lex,most,True,0.6441176470588235
539,539,176.59720965889176,59.5,47.0,21,21,61,58,False,47,47,4,up,4,8,lex,M,True,0.6441176470588235
540,540,29.432868276481962,43.0,26.5,3,4,43,43,True,26,27,4,up,4,9,lex,at_least_4,True,0.9970588235294118
541,541,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,9,lex,at_least_6,True,1.0
542,542,84.09390936137703,54.0,38.0,9,11,55,53,True,38,38,4,non,4,9,lex,at_least_6_or_at_most_2,True,0.9588235294117649
543,543,117.73147310592785,49.5,37.5,12,16,50,49,True,38,37,4,non,4,9,lex,even,True,0.5441176470588235
544,544,29.432868276481962,45.0,28.5,3,4,45,45,True,28,29,4,down,4,9,lex,at_most_3,True,0.9970588235294118
545,545,84.09390936137703,50.5,36.0,9,11,51,50,True,36,36,4,up,4,9,lex,at_least_3,True,0.9588235294117649
546,546,79.8892138933082,49.0,34.0,9,10,50,48,True,34,34,4,up,4,9,lex,first_3,False,0.9676470588235294
547,547,75.68451842523932,49.0,34.5,8,10,49,49,True,34,35,4,up,4,9,lex,last_3,False,0.9676470588235294
548,548,88.29860482944588,51.0,35.0,12,9,52,50,True,36,34,4,down,4,9,lex,not_all,True,0.6470588235294118
549,549,67.27512748910162,50.0,31.5,8,8,51,49,False,31,32,4,up,4,9,lex,not_only,True,0.6470588235294118
550,550,176.59720965889176,59.5,47.0,21,21,61,58,True,47,47,4,up,4,9,lex,most,True,0.6441176470588235
551,551,176.59720965889176,59.5,47.0,21,21,61,58,False,47,47,4,up,4,9,lex,M,True,0.6441176470588235
552,552,25.228172808413106,44.0,28.0,3,3,44,44,True,28,28,4,up,4,10,lex,at_least_4,True,0.9970588235294118
553,553,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,10,lex,at_least_6,True,1.0
554,554,79.8892138933082,55.0,39.0,9,10,55,55,True,39,39,4,non,4,10,lex,at_least_6_or_at_most_2,True,0.9588235294117649
555,555,130.34555951013442,49.5,40.5,16,15,50,49,True,40,41,4,non,4,10,lex,even,True,0.5441176470588235
556,556,25.228172808413106,45.0,28.0,3,3,45,45,True,28,28,4,down,4,10,lex,at_most_3,True,0.9970588235294118
557,557,79.8892138933082,52.0,37.5,9,10,52,52,True,37,38,4,up,4,10,lex,at_least_3,True,0.9588235294117649
558,558,75.68451842523932,51.5,36.5,9,9,52,51,True,36,37,4,up,4,10,lex,first_3,False,0.9676470588235294
559,559,71.47982295717047,51.5,36.5,8,9,51,52,True,36,37,4,up,4,10,lex,last_3,False,0.9676470588235294
560,560,100.91269123365242,52.0,36.5,10,14,52,52,True,37,36,4,down,4,10,lex,not_all,True,0.6470588235294118
561,561,88.29860482944588,51.0,35.0,12,9,52,50,False,36,34,4,up,4,10,lex,not_only,True,0.6470588235294118
562,562,159.7784277866164,58.5,43.5,19,19,61,56,True,45,42,4,up,4,10,lex,most,True,0.6441176470588235
563,563,159.7784277866164,58.5,43.5,19,19,61,56,False,45,42,4,up,4,10,lex,M,True,0.6441176470588235
564,564,29.432868276481962,43.0,26.5,3,4,43,43,True,26,27,4,up,4,11,lex,at_least_4,True,0.9970588235294118
565,565,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,11,lex,at_least_6,True,1.0
566,566,84.09390936137703,54.0,38.0,9,11,55,53,True,38,38,4,non,4,11,lex,at_least_6_or_at_most_2,True,0.9588235294117649
567,567,117.73147310592785,49.5,37.5,12,16,50,49,True,38,37,4,non,4,11,lex,even,True,0.5441176470588235
568,568,29.432868276481962,45.0,28.5,3,4,45,45,True,28,29,4,down,4,11,lex,at_most_3,True,0.9970588235294118
569,569,84.09390936137703,50.5,36.0,9,11,51,50,True,36,36,4,up,4,11,lex,at_least_3,True,0.9588235294117649
570,570,79.8892138933082,49.5,36.5,9,10,51,48,True,35,38,4,up,4,11,lex,first_3,False,0.9676470588235294
571,571,75.68451842523932,50.0,35.0,8,10,50,50,True,34,36,4,up,4,11,lex,last_3,False,0.9676470588235294
572,572,105.11738670172129,52.0,39.0,12,13,53,51,True,38,40,4,down,4,11,lex,not_all,True,0.6470588235294118
573,573,88.29860482944588,51.0,35.0,12,9,52,50,False,36,34,4,up,4,11,lex,not_only,True,0.6470588235294118
574,574,159.7784277866164,58.0,43.0,19,19,60,56,True,44,42,4,up,4,11,lex,most,True,0.6441176470588235
575,575,159.7784277866164,58.0,43.0,19,19,60,56,False,44,42,4,up,4,11,lex,M,True,0.6441176470588235
576,576,98.92946532572964,54.0,39.0,11,8,55,53,True,42,36,5,up,4,0,lex,at_least_4,True,0.9875366568914956
577,577,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,0,lex,at_least_6,True,1.0
578,578,145.7907910063384,64.0,47.5,17,11,64,64,True,51,44,5,non,4,0,lex,at_least_6_or_at_most_2,True,0.9120234604105572
579,579,166.61804686438674,58.5,46.0,18,14,56,61,True,49,43,5,non,4,0,lex,even,True,0.5227272727272727
580,580,98.92946532572964,57.0,40.0,11,8,57,57,True,43,37,5,down,4,0,lex,at_most_3,True,0.9875366568914956
581,581,145.7907910063384,61.0,47.0,17,11,64,58,True,52,42,5,up,4,0,lex,at_least_3,True,0.9120234604105572
582,582,171.8248608288989,68.5,53.0,18,15,70,67,True,55,51,5,up,4,0,lex,first_3,False,0.9450146627565984
583,583,166.61804686438674,65.0,49.0,18,14,67,63,True,52,46,5,up,4,0,lex,last_3,False,0.9450146627565984
584,584,161.41123289987468,62.0,48.0,15,16,64,60,True,48,48,5,down,4,0,lex,not_all,True,0.7338709677419355
585,585,150.99760497085052,62.0,45.0,12,17,64,60,False,44,46,5,up,4,0,lex,not_only,True,0.7338709677419355
586,586,322.8224657997493,81.0,73.5,33,29,85,77,True,78,69,5,up,4,0,lex,most,True,0.6282991202346041
587,587,322.8224657997493,81.0,73.5,33,29,85,77,False,78,69,5,up,4,0,lex,M,True,0.6282991202346041
588,588,98.92946532572964,54.0,39.0,11,8,55,53,True,42,36,5,up,4,1,lex,at_least_4,True,0.9875366568914956
589,589,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,1,lex,at_least_6,True,1.0
590,590,145.7907910063384,64.0,47.5,17,11,64,64,True,51,44,5,non,4,1,lex,at_least_6_or_at_most_2,True,0.9120234604105572
591,591,166.61804686438674,58.5,46.0,18,14,56,61,True,49,43,5,non,4,1,lex,even,True,0.5227272727272727
592,592,98.92946532572964,57.0,40.0,11,8,57,57,True,43,37,5,down,4,1,lex,at_most_3,True,0.9875366568914956
593,593,145.7907910063384,61.0,47.0,17,11,64,58,True,52,42,5,up,4,1,lex,at_least_3,True,0.9120234604105572
594,594,171.8248608288989,68.5,53.0,18,15,70,67,True,55,51,5,up,4,1,lex,first_3,False,0.9450146627565984
595,595,166.61804686438674,65.0,49.0,18,14,67,63,True,52,46,5,up,4,1,lex,last_3,False,0.9450146627565984
596,596,161.41123289987468,62.0,48.0,15,16,64,60,True,48,48,5,down,4,1,lex,not_all,True,0.7338709677419355
597,597,104.13627929024172,58.5,35.5,10,10,59,58,False,35,36,5,up,4,1,lex,not_only,True,0.7338709677419355
598,598,322.8224657997493,81.0,73.5,33,29,85,77,True,78,69,5,up,4,1,lex,most,True,0.6282991202346041
599,599,322.8224657997493,81.0,73.5,33,29,85,77,False,78,69,5,up,4,1,lex,M,True,0.6282991202346041
600,600,98.92946532572964,54.0,39.0,11,8,55,53,True,42,36,5,up,4,2,lex,at_least_4,True,0.9875366568914956
601,601,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,2,lex,at_least_6,True,1.0
602,602,145.7907910063384,64.0,47.5,17,11,64,64,True,51,44,5,non,4,2,lex,at_least_6_or_at_most_2,True,0.9120234604105572
603,603,166.61804686438674,58.5,46.0,18,14,56,61,True,49,43,5,non,4,2,lex,even,True,0.5227272727272727
604,604,98.92946532572964,57.0,40.0,11,8,57,57,True,43,37,5,down,4,2,lex,at_most_3,True,0.9875366568914956
605,605,145.7907910063384,61.0,47.0,17,11,64,58,True,52,42,5,up,4,2,lex,at_least_3,True,0.9120234604105572
606,606,177.03167479341096,69.5,54.0,18,16,71,68,True,55,53,5,up,4,2,lex,first_3,False,0.9450146627565984
607,607,166.61804686438674,65.5,49.5,18,14,67,64,True,52,47,5,up,4,2,lex,last_3,False,0.9450146627565984
608,608,150.99760497085052,62.0,45.0,12,17,64,60,True,44,46,5,down,4,2,lex,not_all,True,0.7338709677419355
609,609,161.41123289987468,62.0,48.0,15,16,64,60,False,48,48,5,up,4,2,lex,not_only,True,0.7338709677419355
610,610,312.40883787072516,79.5,72.0,32,28,82,77,True,75,69,5,up,4,2,lex,most,True,0.6282991202346041
611,611,312.40883787072516,79.5,72.0,32,28,82,77,False,75,69,5,up,4,2,lex,M,True,0.6282991202346041
612,612,98.92946532572964,54.0,39.0,11,8,55,53,True,42,36,5,up,4,3,lex,at_least_4,True,0.9875366568914956
613,613,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,3,lex,at_least_6,True,1.0
614,614,145.7907910063384,64.0,47.5,17,11,64,64,True,51,44,5,non,4,3,lex,at_least_6_or_at_most_2,True,0.9120234604105572
615,615,166.61804686438674,58.5,46.0,18,14,56,61,True,49,43,5,non,4,3,lex,even,True,0.5227272727272727
616,616,98.92946532572964,57.0,40.0,11,8,57,57,True,43,37,5,down,4,3,lex,at_most_3,True,0.9875366568914956
617,617,145.7907910063384,61.0,47.0,17,11,64,58,True,52,42,5,up,4,3,lex,at_least_3,True,0.9120234604105572
618,618,161.41123289987468,66.5,49.5,17,14,66,67,True,52,47,5,up,4,3,lex,first_3,False,0.9450146627565984
619,619,166.61804686438674,60.5,48.0,18,14,61,60,True,49,47,5,up,4,3,lex,last_3,False,0.9450146627565984
620,620,104.13627929024172,58.5,35.5,10,10,59,58,True,35,36,5,down,4,3,lex,not_all,True,0.7338709677419355
621,621,161.41123289987468,62.0,48.0,15,16,64,60,False,48,48,5,up,4,3,lex,not_only,True,0.7338709677419355
622,622,249.92707029658013,73.0,63.0,27,21,77,69,True,67,59,5,up,4,3,lex,most,True,0.6282991202346041
623,623,249.92707029658013,73.0,63.0,27,21,77,69,False,67,59,5,up,4,3,lex,M,True,0.6282991202346041
624,624,98.92946532572964,54.0,39.0,11,8,55,53,True,42,36,5,up,4,4,lex,at_least_4,True,0.9875366568914956
625,625,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,4,lex,at_least_6,True,1.0
626,626,145.7907910063384,64.0,47.5,17,11,64,64,True,51,44,5,non,4,4,lex,at_least_6_or_at_most_2,True,0.9120234604105572
627,627,166.61804686438674,58.5,46.0,18,14,56,61,True,49,43,5,non,4,4,lex,even,True,0.5227272727272727
628,628,98.92946532572964,57.0,40.0,11,8,57,57,True,43,37,5,down,4,4,lex,at_most_3,True,0.9875366568914956
629,629,145.7907910063384,61.0,47.0,17,11,64,58,True,52,42,5,up,4,4,lex,at_least_3,True,0.9120234604105572
630,630,177.03167479341096,69.5,54.0,18,16,71,68,True,55,53,5,up,4,4,lex,first_3,False,0.9450146627565984
631,631,166.61804686438674,65.5,49.5,18,14,67,64,True,52,47,5,up,4,4,lex,last_3,False,0.9450146627565984
632,632,150.99760497085052,62.0,45.0,12,17,64,60,True,44,46,5,down,4,4,lex,not_all,True,0.7338709677419355
633,633,104.13627929024172,58.5,35.5,10,10,59,58,False,35,36,5,up,4,4,lex,not_only,True,0.7338709677419355
634,634,312.40883787072516,79.5,72.0,32,28,82,77,True,75,69,5,up,4,4,lex,most,True,0.6282991202346041
635,635,312.40883787072516,79.5,72.0,32,28,82,77,False,75,69,5,up,4,4,lex,M,True,0.6282991202346041
636,636,98.92946532572964,54.0,39.0,11,8,55,53,True,42,36,5,up,4,5,lex,at_least_4,True,0.9875366568914956
637,637,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,5,lex,at_least_6,True,1.0
638,638,145.7907910063384,64.0,47.5,17,11,64,64,True,51,44,5,non,4,5,lex,at_least_6_or_at_most_2,True,0.9120234604105572
639,639,166.61804686438674,58.5,46.0,18,14,56,61,True,49,43,5,non,4,5,lex,even,True,0.5227272727272727
640,640,98.92946532572964,57.0,40.0,11,8,57,57,True,43,37,5,down,4,5,lex,at_most_3,True,0.9875366568914956
641,641,145.7907910063384,61.0,47.0,17,11,64,58,True,52,42,5,up,4,5,lex,at_least_3,True,0.9120234604105572
642,642,161.41123289987468,66.5,49.5,17,14,66,67,True,52,47,5,up,4,5,lex,first_3,False,0.9450146627565984
643,643,166.61804686438674,60.5,48.0,18,14,61,60,True,49,47,5,up,4,5,lex,last_3,False,0.9450146627565984
644,644,104.13627929024172,58.5,35.5,10,10,59,58,True,35,36,5,down,4,5,lex,not_all,True,0.7338709677419355
645,645,150.99760497085052,62.0,45.0,12,17,64,60,False,44,46,5,up,4,5,lex,not_only,True,0.7338709677419355
646,646,249.92707029658013,73.0,63.0,27,21,77,69,True,67,59,5,up,4,5,lex,most,True,0.6282991202346041
647,647,249.92707029658013,73.0,63.0,27,21,77,69,False,67,59,5,up,4,5,lex,M,True,0.6282991202346041
648,648,119.75672118377798,60.0,43.0,11,12,60,60,True,43,43,5,up,4,6,lex,at_least_4,True,0.9875366568914956
649,649,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,6,lex,at_least_6,True,1.0
650,650,192.65211668694718,69.0,58.5,18,19,71,67,True,59,58,5,non,4,6,lex,at_least_6_or_at_most_2,True,0.9120234604105572
651,651,208.27255858048343,56.5,51.0,21,19,57,56,True,52,50,5,non,4,6,lex,even,True,0.5227272727272727
652,652,119.75672118377798,62.5,45.0,11,12,63,62,True,45,45,5,down,4,6,lex,at_most_3,True,0.9875366568914956
653,653,192.65211668694718,67.0,57.0,18,19,68,66,True,57,57,5,up,4,6,lex,at_least_3,True,0.9120234604105572
654,654,171.8248608288989,67.0,52.5,17,16,69,65,True,53,52,5,up,4,6,lex,first_3,False,0.9450146627565984
655,655,166.61804686438674,63.5,50.0,15,17,64,63,True,50,50,5,up,4,6,lex,last_3,False,0.9450146627565984
656,656,135.37716307731426,58.5,40.5,15,11,60,57,True,42,39,5,down,4,6,lex,not_all,True,0.7338709677419355
657,657,150.99760497085052,62.0,45.0,12,17,64,60,False,44,46,5,up,4,6,lex,not_only,True,0.7338709677419355
658,658,338.44290769328563,83.5,75.0,33,32,88,79,True,75,75,5,up,4,6,lex,most,True,0.6282991202346041
659,659,338.44290769328563,83.5,75.0,33,32,88,79,False,75,75,5,up,4,6,lex,M,True,0.6282991202346041
660,660,119.75672118377798,60.0,43.0,11,12,60,60,True,43,43,5,up,4,7,lex,at_least_4,True,0.9875366568914956
661,661,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,7,lex,at_least_6,True,1.0
662,662,192.65211668694718,69.0,58.5,18,19,71,67,True,59,58,5,non,4,7,lex,at_least_6_or_at_most_2,True,0.9120234604105572
663,663,208.27255858048343,56.5,51.0,21,19,57,56,True,52,50,5,non,4,7,lex,even,True,0.5227272727272727
664,664,119.75672118377798,62.5,45.0,11,12,63,62,True,45,45,5,down,4,7,lex,at_most_3,True,0.9875366568914956
665,665,192.65211668694718,67.0,57.0,18,19,68,66,True,57,57,5,up,4,7,lex,at_least_3,True,0.9120234604105572
666,666,171.8248608288989,67.0,52.5,17,16,69,65,True,53,52,5,up,4,7,lex,first_3,False,0.9450146627565984
667,667,166.61804686438674,63.5,50.0,15,17,64,63,True,50,50,5,up,4,7,lex,last_3,False,0.9450146627565984
668,668,135.37716307731426,58.5,40.5,15,11,60,57,True,42,39,5,down,4,7,lex,not_all,True,0.7338709677419355
669,669,104.13627929024172,58.5,35.5,10,10,59,58,False,35,36,5,up,4,7,lex,not_only,True,0.7338709677419355
670,670,338.44290769328563,83.5,75.0,33,32,88,79,True,75,75,5,up,4,7,lex,most,True,0.6282991202346041
671,671,338.44290769328563,83.5,75.0,33,32,88,79,False,75,75,5,up,4,7,lex,M,True,0.6282991202346041
672,672,124.96353514829008,59.0,42.5,11,13,57,61,True,42,43,5,up,4,8,lex,at_least_4,True,0.9875366568914956
673,673,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,8,lex,at_least_6,True,1.0
674,674,192.65211668694718,67.5,57.0,17,20,69,66,True,56,58,5,non,4,8,lex,at_least_6_or_at_most_2,True,0.9120234604105572
675,675,182.23848875792305,59.0,48.0,15,20,60,58,True,47,49,5,non,4,8,lex,even,True,0.5227272727272727
676,676,124.96353514829008,61.0,44.5,11,13,61,61,True,45,44,5,down,4,8,lex,at_most_3,True,0.9875366568914956
677,677,192.65211668694718,67.5,54.0,17,20,69,66,True,53,55,5,up,4,8,lex,at_least_3,True,0.9120234604105572
678,678,187.44530272243512,67.0,52.0,17,19,68,66,True,51,53,5,up,4,8,lex,first_3,False,0.9450146627565984
679,679,171.8248608288989,65.0,48.0,15,18,65,65,True,46,50,5,up,4,8,lex,last_3,False,0.9450146627565984
680,680,135.37716307731426,58.5,40.5,15,11,60,57,True,42,39,5,down,4,8,lex,not_all,True,0.7338709677419355
681,681,161.41123289987468,62.0,48.0,15,16,64,60,False,48,48,5,up,4,8,lex,not_only,True,0.7338709677419355
682,682,328.02927976426145,80.5,70.0,32,31,83,78,True,71,69,5,up,4,8,lex,most,True,0.6282991202346041
683,683,328.02927976426145,80.5,70.0,32,31,83,78,False,71,69,5,up,4,8,lex,M,True,0.6282991202346041
684,684,124.96353514829008,59.0,42.5,11,13,57,61,True,42,43,5,up,4,9,lex,at_least_4,True,0.9875366568914956
685,685,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,9,lex,at_least_6,True,1.0
686,686,192.65211668694718,67.5,57.0,17,20,69,66,True,56,58,5,non,4,9,lex,at_least_6_or_at_most_2,True,0.9120234604105572
687,687,182.23848875792305,59.0,48.0,15,20,60,58,True,47,49,5,non,4,9,lex,even,True,0.5227272727272727
688,688,124.96353514829008,61.0,44.5,11,13,61,61,True,45,44,5,down,4,9,lex,at_most_3,True,0.9875366568914956
689,689,192.65211668694718,67.5,54.0,17,20,69,66,True,53,55,5,up,4,9,lex,at_least_3,True,0.9120234604105572
690,690,187.44530272243512,67.0,52.0,17,19,68,66,True,51,53,5,up,4,9,lex,first_3,False,0.9450146627565984
691,691,171.8248608288989,65.0,48.0,15,18,65,65,True,46,50,5,up,4,9,lex,last_3,False,0.9450146627565984
692,692,135.37716307731426,58.5,40.5,15,11,60,57,True,42,39,5,down,4,9,lex,not_all,True,0.7338709677419355
693,693,104.13627929024172,58.5,35.5,10,10,59,58,False,35,36,5,up,4,9,lex,not_only,True,0.7338709677419355
694,694,328.02927976426145,80.5,70.0,32,31,83,78,True,71,69,5,up,4,9,lex,most,True,0.6282991202346041
695,695,328.02927976426145,80.5,70.0,32,31,83,78,False,71,69,5,up,4,9,lex,M,True,0.6282991202346041
696,696,119.75672118377798,60.0,43.0,11,12,60,60,True,43,43,5,up,4,10,lex,at_least_4,True,0.9875366568914956
697,697,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,10,lex,at_least_6,True,1.0
698,698,192.65211668694718,69.0,58.5,18,19,71,67,True,59,58,5,non,4,10,lex,at_least_6_or_at_most_2,True,0.9120234604105572
699,699,208.27255858048343,56.5,51.0,21,19,57,56,True,52,50,5,non,4,10,lex,even,True,0.5227272727272727
700,700,119.75672118377798,62.5,45.0,11,12,63,62,True,45,45,5,down,4,10,lex,at_most_3,True,0.9875366568914956
701,701,192.65211668694718,67.0,57.0,18,19,68,66,True,57,57,5,up,4,10,lex,at_least_3,True,0.9120234604105572
702,702,177.03167479341096,67.5,53.5,17,17,69,66,True,54,53,5,up,4,10,lex,first_3,False,0.9450146627565984
703,703,182.23848875792305,64.5,53.0,17,18,65,64,True,53,53,5,up,4,10,lex,last_3,False,0.9450146627565984
704,704,150.99760497085052,62.0,45.0,12,17,64,60,True,44,46,5,down,4,10,lex,not_all,True,0.7338709677419355
705,705,135.37716307731426,58.5,40.5,15,11,60,57,False,42,39,5,up,4,10,lex,not_only,True,0.7338709677419355
706,706,286.37476804816475,73.5,63.0,28,27,77,70,True,66,60,5,up,4,10,lex,most,True,0.6282991202346041
707,707,286.37476804816475,73.5,63.0,28,27,77,70,False,66,60,5,up,4,10,lex,M,True,0.6282991202346041
708,708,124.96353514829008,59.0,42.5,11,13,57,61,True,42,43,5,up,4,11,lex,at_least_4,True,0.9875366568914956
709,709,20.827255858048343,39.0,24.0,2,2,39,39,True,24,24,5,up,4,11,lex,at_least_6,True,1.0
710,710,192.65211668694718,67.5,57.0,17,20,69,66,True,56,58,5,non,4,11,lex,at_least_6_or_at_most_2,True,0.9120234604105572
711,711,182.23848875792305,59.0,48.0,15,20,60,58,True,47,49,5,non,4,11,lex,even,True,0.5227272727272727
712,712,124.96353514829008,61.0,44.5,11,13,61,61,True,45,44,5,down,4,11,lex,at_most_3,True,0.9875366568914956
713,713,192.65211668694718,67.5,54.0,17,20,69,66,True,53,55,5,up,4,11,lex,at_least_3,True,0.9120234604105572
714,714,187.44530272243512,68.0,53.5,17,19,70,66,True,52,55,5,up,4,11,lex,first_3,False,0.9450146627565984
715,715,182.23848875792305,63.0,50.5,16,19,62,64,True,49,52,5,up,4,11,lex,last_3,False,0.9450146627565984
716,716,161.41123289987468,62.0,48.0,15,16,64,60,True,48,48,5,down,4,11,lex,not_all,True,0.7338709677419355
717,717,135.37716307731426,58.5,40.5,15,11,60,57,False,42,39,5,up,4,11,lex,not_only,True,0.7338709677419355
718,718,286.37476804816475,75.0,63.0,28,27,76,74,True,65,61,5,up,4,11,lex,most,True,0.6282991202346041
719,719,286.37476804816475,75.0,63.0,28,27,76,74,False,65,61,5,up,4,11,lex,M,True,0.6282991202346041
720,720,204.842306390819,71.5,55.5,20,13,73,70,True,64,47,6,up,4,0,lex,at_least_4,True,0.9686813186813188
